Disease	Dimension 1	Dimension 2	Dimension 3	Dimension 4	Dimension 5	Dimension 6	Dimension 7	Dimension 8	Dimension 9	Dimension 10	Dimension 11	Dimension 12	Dimension 13	Dimension 14	Dimension 15	Dimension 16	Dimension 17	Dimension 18	Dimension 19	Dimension 20
Menstrual_Disorder	-0.724279584	0.229516648	-1.234207805	1.202783509	-0.049923467	0.885528253	1.026493589	1.873922436	-1.129276297	-0.571991674	0.096997907	1.213232387	-0.719896589	-0.440734326	0.988914369	-1.308443517	-0.419476262	-0.271144871	0.199696329	-0.006595075
Non-Specific_Prostate_Disease	-0.5782837	0.01159253	-0.477104613	0.200876773	0.483123103	-0.757304574	-0.242249609	-1.813908364	1.133062501	-1.094784903	0.83661607	-1.487932204	1.706011452	1.403707618	1.389122674	2.202780551	-0.101304946	-0.939634122	-0.830905768	-0.00664106
Sexual_Dysfunction	-0.997139554	-0.404286101	-1.221292537	2.096754217	0.591600014	-0.194424616	-0.719836737	1.147798856	-0.411723932	-1.132259805	0.817639176	-1.589274625	1.330699748	0.815770503	1.423850476	0.102212258	-0.243188911	0.566517087	-0.154007324	-0.002742585
Alveolar_Disease	-0.273722886	-0.862770035	0.293358757	-1.066453141	-1.844881019	-1.482121939	1.50232025	-2.699893945	0.853271204	1.236107879	-0.078328021	-0.069213605	1.132524297	-1.441528895	-1.938773657	0.131145861	1.582393362	-0.398391067	-0.121130555	-0.008143428
Cardiac_Congenital_Anomaly	1.841728645	-0.022015995	0.516692729	0.058619737	2.200011905	-0.985782734	0.875365298	-0.953502012	-1.155685105	1.161475961	-0.484184736	-1.349452714	-0.383882397	0.661894418	-0.25086326	-2.188627189	0.478469766	-1.420797327	-0.427429519	0.002563066
Cystic_Fibrosis	-0.19953899	-1.188619207	0.841026275	0.73712572	-3.589644102	0.126671664	2.034254	-1.177884718	0.873716463	-1.714937691	-1.49310739	-0.710801851	-0.630536811	-2.910338247	0.378486431	0.241131958	0.28293664	-0.178646566	-0.138332155	0.001347583
Deviated_Nasal_Septum	1.256085095	-2.387566155	-1.639759852	0.422768611	-1.127989299	0.454859083	1.248688574	-0.576959274	-0.453025554	-2.078647376	0.649125021	-1.063877168	0.407143176	1.270467646	0.784868191	-0.398775607	0.778184633	1.462748864	-0.960995867	-0.013177329
Emphysema_COPD	0.596472293	-0.419164089	-0.284998925	-1.583280756	-0.625403088	-0.845799605	1.723907646	-1.422796585	2.069494322	0.224855993	-0.284423945	-0.841996867	1.144345455	-1.023413132	-1.748947378	0.243576087	2.120807067	0.069451593	0.335825813	-0.000637327
Larynx_Vocal_Chord_Disorders	1.937700273	-2.653747898	-1.235022369	-0.66615835	-1.592065159	-1.089292048	1.931815524	-0.317261858	0.200890946	0.973617213	0.533307186	-1.57519274	-1.11907193	0.260332162	-0.483939981	0.231678949	0.426653163	0.374127602	-0.691981422	-0.000646813
Non-Specific_Nasal_Throat_Disorder	0.971841238	-1.957739333	-1.485042724	0.09911863	-1.153404156	-0.236919849	1.579171863	-1.431060769	0.171373111	-2.86120065	0.053194529	-1.083726346	0.89620008	-0.313791341	0.621034797	-0.271045994	1.138014625	1.523414275	-1.482737711	-0.013351164
Non-Specific_Pulmonary_Disorder	0.345363368	-0.702879538	1.047536308	-1.113118575	0.047709694	-1.311150169	1.62389213	-0.960937478	1.059835906	0.317915574	-0.419848757	-0.49980467	-0.10822993	-0.541787729	-0.46234988	-0.939781014	0.905415073	0.212479681	0.026833685	0.00521687
Sleep_Apnea	1.256584091	-1.865757332	-0.260807989	0.444668574	-0.775044294	0.361192396	0.200579757	-1.277636408	-1.406352734	-0.487851236	-1.779032364	-0.35034827	1.733564725	1.865078735	-2.406838827	0.922177856	1.393386519	0.656661296	0.72821431	0.001685511
Acute_Renal_Failure	-2.257015398	0.25583589	3.655047493	-0.300607412	2.341467648	-0.521751099	0.620681172	-1.18842787	0.978284467	0.765158266	-0.463433883	0.651743973	0.039192531	-0.510786463	-0.039925698	0.101668475	0.769192369	-0.702341794	0.66840681	-0.007950284
Bladder_Disorder	-0.91842079	-0.50846356	-0.175615405	-0.022105904	1.590567899	0.401939892	0.819981528	-0.390464708	1.413855828	-0.487366145	1.736322885	-0.313041117	1.445708839	-1.494757467	1.854632918	1.570547184	-1.068006923	-0.768183239	-0.674772115	-0.000345766
Chronic_Kidney_Disease	-1.571247069	1.716641077	1.396489562	0.536581181	2.630297035	0.427486269	-0.425904734	-1.696728484	-0.276415667	1.350078189	-0.185628548	0.826427006	-0.146529122	-0.840682081	-1.059620126	1.001302811	0.643196135	-0.415644972	1.167491409	-0.00089248
Chondrodystrophy	2.363248819	-0.028938373	1.489508005	-2.945215116	0.437889658	-3.440127891	0.536200032	0.816770169	-1.372943414	-1.532617763	0.815742563	0.488358577	-1.014198064	-0.64178582	-0.67108511	0.740672986	-0.003608218	-0.216778198	-0.370109927	0.006836921
Medullary_Cystic_Kidney_Disease	-0.496723845	0.918164769	-0.278791714	-0.050280891	0.82799309	-0.422514563	-0.210792217	-0.213787367	-0.030511662	-0.973684008	0.014987172	0.120782889	0.190329818	0.563382139	0.288763383	0.294161106	-0.145161989	-0.093601617	0.050706707	0.00502046
Nephrotic_Syndrome	-1.120065108	2.391681551	1.761619901	1.634154264	0.476038235	-0.544171233	0.672011103	-1.98437016	-0.806821822	-0.097201621	-0.44332991	2.340142151	0.908912587	-0.923199208	-0.534911431	0.483591875	0.119327035	-0.847631912	0.008879257	-0.005992264
Non-Specific_Nephropathy	-1.179090098	0.904166759	0.462868464	0.719939344	1.949632956	-1.872228454	0.917376605	-1.004585231	0.728723998	0.471157461	-0.388547127	0.721079466	0.545351685	-0.810100505	0.753228276	1.43241669	-0.274887255	-0.258706575	-0.650129779	0.007364917
Non-Specific_Urinary_Disorder	-1.308470528	0.579810375	0.04169267	0.872337705	2.043174997	-1.151565408	0.884535213	-0.371942435	1.109034437	-0.822759146	0.705445184	0.382299251	0.445136073	-0.84264116	1.467423287	0.734604597	-0.204146804	-0.440867408	-0.410390304	0.005558665
Polycystic_Kidney_Disease	-0.91842576	3.471541095	0.413291638	1.909579359	3.133233836	-1.531448552	-0.169247854	-0.519211917	-0.954185662	0.777809133	0.312201594	1.588034342	0.214760867	1.135597791	0.751587849	0.176437335	-0.506985356	-1.478023407	0.043804208	-0.009276726
Renal_Glycosuria	-0.588092576	0.685476028	-0.526117462	0.181997667	0.12415705	0.207458022	-0.202977017	0.035699967	-0.053974247	-0.838445973	-0.273263048	-0.193617793	0.240943374	0.100578854	0.171111257	0.219585096	-0.14897112	0.043677589	0.105218483	0.003169872
Urethral_Disorder	-1.208708535	0.974037164	-0.523461191	0.066309693	1.782269213	-0.230189024	0.827064139	0.498741066	1.480528651	-0.606119869	1.593632073	-0.014668638	0.136079346	-1.669860798	2.560811677	0.616892206	-0.795105407	-0.934425507	-0.354396486	0.004894781
Urinary_Calculus	-1.408267284	-0.051681648	0.35594359	1.299452938	1.766298514	-2.058135314	0.97556609	-0.182065744	0.93595818	-1.875263199	0.024655908	0.876022462	1.434479282	0.003679273	1.47816635	0.93475268	0.110714081	-0.461603963	-0.939474874	-0.006264681
Congenital_Anomaly_of_Skull_Neck	3.255748431	-0.130726415	-0.224602487	-0.851685757	-1.33513867	-0.118206745	0.614462198	-1.542554345	-1.092079495	1.309069529	-0.070622297	-1.413523083	-0.762866004	0.833267309	1.674633634	-0.182285574	-0.152281652	0.420403396	0.42307431	-0.002410984
Congenital_Aphakia	0.175167271	0.124521771	-0.515167327	-0.329390154	0.070777581	0.059840041	-0.030237056	0.091032446	0.180358153	-0.454611507	-0.149241498	0.376726708	0.093409267	0.080468105	-0.116378454	-0.039311373	0.103394344	0.000302212	0.095320948	0.015096248
Congenital_Spine_Anomaly	1.841450058	1.775283716	-0.080276853	-1.621244033	0.590191694	-0.723484904	1.228565493	0.677672564	0.187389241	1.347433036	-0.282991858	1.515374912	2.81935022	0.381176433	0.455692346	0.257089744	0.298862483	0.550859948	0.503022763	0.00079964
Epilepsy_Related_Disorders	1.316263142	0.211707629	1.615563117	0.614986583	-0.550369442	-0.785818091	-0.981340861	0.969754818	0.512761196	0.318439175	-0.930251058	-1.340261702	1.301323972	-0.744809219	-0.846206233	-1.157038993	-1.537475285	-0.724743403	0.030580728	0.002024777
Cri-Du-Chat_Syndrome	2.890125363	1.99745413	-0.152618559	-0.519212016	-0.113774175	0.232672644	0.24090977	0.778724582	-0.831589009	0.205285504	-0.363009647	0.052346539	-0.144990304	-0.656961536	-0.118310947	0.400759418	-0.045927811	-0.022316536	0.082176303	-0.002762746
Developmental_Delay	3.353663057	-1.465916757	1.504351887	1.550227468	0.043909939	0.873796139	1.559189001	-0.72206957	0.392484877	0.658658675	-0.035715333	0.250597625	-0.565465176	0.630185798	-0.449902687	-0.069431711	-2.297222912	-0.831565785	0.396374925	-0.010561296
Edwards_Syndrome	3.388420672	2.44947974	0.6703201	-0.273262226	0.970331425	0.666903591	1.215388728	0.920533437	-1.799077121	-0.126875352	-0.720375135	0.401167357	0.224698607	-0.409926992	-0.114715299	0.30279503	-0.085656423	0.03308926	0.183266318	-0.00402439
Female_Genital_Congenital_Anomaly	0.320014849	0.911576622	-0.705079889	0.118803374	1.775592418	0.221272044	1.65303746	1.094046225	-0.421446318	-0.195107301	-0.008535206	0.72990214	-1.243358595	-1.391951031	1.884717651	-1.429489722	0.272878319	-0.286960325	0.379692724	0.00094201
Fragile_X_Syndrome	2.272743418	-0.748251801	0.270053267	0.5685041	-1.447236941	0.872153135	-0.042086286	0.527912944	-0.536398226	-2.336830978	-0.261452377	-1.527719488	0.159458621	-1.960443138	0.780755899	1.260353505	-0.056554348	0.474428869	0.059493248	0.011913072
Hepatobiliary_Congenital_Anomaly	-0.827513686	-0.502092946	1.623934743	0.312865841	-1.399265101	-1.323235631	1.264801638	1.082429799	0.061580533	1.23330934	-1.870996019	0.10628828	-0.592471297	0.018141631	1.697786785	1.546085517	-0.159368898	-0.621310152	-0.315366893	-0.002886385
Hereditary_Blepharophimosis	1.930058315	1.339755692	-0.993309889	-0.931440447	-0.65790398	-0.181660003	-0.930858095	-0.033652336	-0.512212272	0.205766992	-0.531939043	1.064050305	-0.499916133	-0.471659564	-0.100876651	0.333424425	0.442982516	-0.040657539	0.256363467	-0.006040448
Hereditary_Dental_Anomaly	0.645224417	0.605646033	-0.438965572	-1.121726607	-1.073548695	-1.044254387	-0.376346093	0.931741744	-0.362229454	-0.732846211	0.316909998	-0.891668218	-1.260763974	-0.156399654	-0.221922207	0.580044688	0.850021468	-0.340637719	-0.197322634	0.00642156
Extrapyramidal_Abnormal_Movement_Disorders	1.216179223	-1.305158129	-0.503831032	0.064056557	-1.388678166	1.229254946	-0.912985889	0.766870798	0.382529609	1.673048788	-0.194211557	-0.748683011	1.851658414	0.610748964	-1.11060109	0.258744443	0.066516362	-0.667439451	0.03299875	0.005660105
Indeterminate_Sex_Pseudohermaphroditism	0.604473441	1.287582131	-0.432585054	0.162032159	0.745948927	-0.025869419	0.44267258	0.100167773	-0.919653116	-0.750698872	0.125323347	-0.259785974	0.300697959	0.083779742	0.15922853	0.371679858	0.093071353	-0.074907283	0.124213741	0.003452812
Klinefelters_Syndrome	1.906394442	2.444693356	1.029280161	1.608588848	-1.661475706	-2.465202883	-0.339476495	0.068561407	-2.27441499	-1.403399258	0.599100083	-1.480748503	1.583762117	-0.247422462	-0.990839876	0.234063227	0.460386807	0.219541233	-0.157364932	0.001611472
Klippel_Feil_Syndrome	2.202405343	0.644067079	0.491039608	-1.625266767	0.339324877	-0.461085046	0.790000188	0.580901764	-1.343568699	0.587999092	0.369535762	0.580129295	-0.187359707	0.568678782	-0.395860795	0.25132919	0.181476924	0.092656109	-0.119674144	0.001228385
Male_Genital_Congenital_Anomaly	1.492574533	1.275176324	0.208089031	0.266122466	-0.186913133	-0.841598059	2.354421317	-3.175413443	-0.367171741	-0.33705078	0.253240913	-1.282636278	-0.27955952	2.098820049	2.13370086	1.73619934	0.212681599	-1.16791039	1.167272035	-0.00994427
Neural_Tube_Defect	1.158825298	-1.348762999	2.876247385	-1.103861608	0.337398134	0.208835373	1.65582674	-0.039843653	-0.541208617	0.087883687	2.137855798	0.220546933	0.818315203	0.05197722	2.973137201	0.17947795	-1.745004299	0.167612081	0.255622302	0.005922403
Non-Specific_Autosomal_Abnormality	4.934063402	2.010812715	1.845112622	1.333374195	0.999953757	0.841807323	1.395020769	0.149805187	-0.032956314	-0.616555551	-0.295578768	0.576660734	-0.021065584	-0.583841532	-0.461421672	0.190764698	-0.150083864	0.080352112	0.102070455	-0.005142509
Non-Specific_Chromosomal_Anomaly	4.363208739	1.283329743	1.956402179	2.115073979	1.077978162	0.694410065	1.635108932	-0.19943824	-0.036469381	-0.61192613	-0.070773924	0.169594985	-0.013345604	-0.28143845	-0.223838712	0.169768982	-0.079639332	-0.075761871	0.143499842	-0.000997687
Non-Specific_Congenital_Eye_Anomaly	2.731438867	-0.655236189	-0.577211805	-0.338793118	0.239804728	-0.580203317	-1.553148967	-1.39931435	-0.103827602	0.332661394	-1.05628436	1.22783712	-0.648262699	-0.48062001	0.905587845	-0.180116816	0.001938795	-0.503161039	0.192602526	0.000385698
Non-Specific_Digestive_Congenital_Anomaly	0.40072835	-0.127543719	-1.499025397	-0.050151615	0.664642935	-0.32195921	2.122516123	-0.665297846	0.585138896	2.336380926	-1.986956001	-0.693485449	-0.483974525	0.834010857	0.338019612	-0.175306511	-1.700132579	-0.520168554	-0.300989566	-0.002438342
Non-Specific_Genitourinary_Congenital_Anomaly	-0.029751171	1.51090842	0.52796573	1.044598173	2.044132386	-2.124925501	1.479782224	-1.351424095	0.831400177	0.542444004	0.260957475	0.396813108	-0.208990732	-0.461716929	1.573063764	0.719203814	-1.262025509	-0.654969828	-0.319506201	0.007762977
Non-Specific_Neurologic_Congenital_Anomaly	2.576270051	-0.881152722	2.29583309	1.287015974	0.133438802	-0.578203861	0.274575046	-0.794089002	0.126599807	1.795564688	0.939411109	-0.49037969	0.874539965	0.383668031	1.580557543	-0.509289495	-1.317941223	-0.102790866	0.772468627	0.007662976
Oro-Facial_Congenital_Anomaly	1.241295872	0.239280286	-0.211195329	-0.859907819	-1.072054805	-0.244266171	0.552436546	0.046899943	-0.536059267	0.723775411	0.907667049	-1.139288119	-1.762642656	1.310787758	1.187804177	-0.738589314	-0.788709996	-0.811900488	0.479389336	-0.000935402
Pataus_Syndrome	2.4599152	2.297303858	0.371104547	-0.336533085	0.609138745	0.768518348	0.377201673	0.763946039	-1.228416693	-0.307457288	-0.437464551	-0.000787721	0.296493277	-0.447132558	-0.07143344	0.114371835	-0.15744299	0.015716805	0.121456987	-0.007397815
Prader_Willi_Syndrome	4.791339041	0.570279004	1.565627838	0.633802053	0.044677883	-1.518970004	1.210186875	0.758752879	-2.558501031	-2.100546136	-0.175906899	0.164598149	0.983855401	-1.380551348	-0.616026308	0.542957037	0.320136202	0.034110497	-0.270138953	-0.006580522
Pubertal_Dysfunction	1.329830833	0.364922576	1.303049105	1.895976053	-0.41343008	-2.426020868	-0.491394915	-0.562893719	-0.29301757	-1.455558963	2.168979053	0.779019628	-1.327856785	-0.594537085	-0.296048231	-0.676678472	0.441819447	-0.223292236	1.203020946	-0.007840496
Respiratory_Congenital_Anomaly	3.414139159	-0.369329422	0.81337386	-0.481412752	-1.505132906	-0.940637066	3.533257079	-1.192951948	-0.27416197	1.451144336	-1.522620295	-1.097184424	-0.769346718	-0.082072556	-0.641645665	0.756899284	1.008448807	-0.013286828	0.850352951	-0.005242718
Smith-Magenis_Syndrome	2.921205223	1.255950898	0.237982484	0.13140582	0.329471397	0.337304718	0.51119669	0.223193138	-0.200344277	-0.517918105	-0.141635207	0.22427677	0.348265939	-0.374054171	-0.251641264	0.136972304	-0.002398265	0.050686758	0.011324085	0.003811237
Syndrome_with_Pervasive_Congenital_Anomalies	2.642478733	-0.017331293	1.956928221	1.664590123	1.832736844	-1.770011475	1.867279542	-1.24571727	-0.857088768	0.981003413	0.313041053	-0.408066617	-0.739429857	0.773933341	-0.055507237	-0.537309617	-0.53975302	-0.853086979	0.303683193	0.002771646
Turners_Syndrome	2.27476402	2.565940686	0.217649398	2.360400015	1.752661428	0.318291253	0.209698064	-1.477210382	-1.773636662	-0.807102903	2.204562525	-0.363103232	-0.554550494	-0.472734575	-0.045923243	0.343018591	0.823253556	-0.631845252	-0.472896108	-0.012344057
Unspecified_Behavioral_Development_Disorder	1.71835852	-1.734703094	-0.444403125	-1.460529817	-0.145182571	-0.449650559	1.824773093	-0.557952378	2.447884157	-1.426637816	-0.107925136	1.326812902	-0.307475293	0.617140338	1.307735546	0.041254759	-1.273678997	-0.381688478	1.563918061	-0.001025926
General_Cerebral_Degeneration	0.964467376	-1.04905299	1.397214731	-0.943980081	1.591069638	0.69032037	-1.193184363	0.48778256	1.77820454	0.992137735	0.198544811	-1.121055387	0.764969411	-0.823377501	-0.48010008	0.044520551	-0.151719779	-0.699012726	0.072711511	0.011343276
Unspecified_Congenital_Anomaly	1.757708353	-0.245002308	1.125311018	1.413258629	0.117909694	-2.178879974	1.548025946	0.163000489	-1.294160794	0.84218507	0.247931005	-0.866940076	-1.170083307	-0.175948573	0.068622319	0.197734266	0.242225862	-0.26628957	0.336720874	0.004824187
Vascular_Congenital_Anomaly	1.684545662	0.255731068	1.056245013	-0.18229811	1.890263322	-1.058068346	0.591251736	-0.527508439	-1.505338715	1.626234424	-1.257493092	-1.775700129	0.059430994	-0.059833545	-0.116044526	-1.792306199	-0.597461202	-1.183773421	-0.18639828	-0.002667788
Velo-Cardio-Facial_Syndrome	3.110566771	3.005511558	0.028838326	0.711682821	0.116097145	0.518622026	0.643973064	-0.153403902	-1.345606073	-0.52296844	0.159520019	0.121803668	-0.187713028	-1.038601392	-0.528467473	0.431579833	0.188725509	-0.052337976	-0.007316854	0.000855238
Appendiceal_Disease	-1.350796786	0.025201034	0.124215875	-0.463596166	0.407382242	-1.303688911	1.089231854	-0.003980543	0.295257108	-0.889050567	-1.423051171	0.317620563	-0.479071506	0.927971868	0.936416138	-1.153875329	-0.733590328	-0.141802239	-0.174332752	0.007138509
Diverticulosis_Diverticulitis	-0.570690748	0.746580466	-1.778204927	-0.515164366	1.374008551	-0.534680634	0.727939408	-0.298192789	1.543231062	0.281902481	-2.403532795	-0.097024983	0.798721364	0.804049403	-0.278575728	0.200180418	-0.864754551	0.476105184	-0.674336239	0.011404136
Esophageal_Disease	0.264664774	-0.658142389	-1.815540016	-0.040713519	-0.250017221	0.208212995	1.733591881	0.149868818	1.012412609	0.891837661	-1.10049366	-0.225102605	-0.205232347	1.328917427	-0.353168592	0.603803847	-0.088054773	-0.445976982	-0.637735857	0.003736661
Functional_Digestive_Disorder	-0.488032072	-0.426806706	-0.96440408	-0.075696538	0.308412178	0.518677899	1.590559157	0.041665679	1.311913768	1.116982553	-1.244850386	0.227346869	-0.307004084	0.67511725	0.470260976	-0.224548492	-1.145857736	-0.457876628	-0.252295761	0.013108874
Gastrointestinal_Ulcer	-1.154144528	-0.574692673	-0.976189517	-0.746177032	0.760324752	1.312139042	1.987583772	-0.012393929	1.484517244	2.018104897	-1.515666574	-0.030335856	-0.568157286	1.855505436	0.002012072	0.241985719	-0.269757239	-0.501465465	-0.547856428	-0.000121069
Hirschsprungs_Disease	2.59114399	4.253989044	0.186489303	-1.693023412	0.479242972	1.353625822	1.318631918	-0.153376549	0.154274659	0.856377427	-2.880485317	-0.068773753	-1.510324115	0.442269651	0.610780968	0.588789963	-0.842769425	-0.32159042	0.143197652	-0.024137342
Non-Specific_Gastrointestinal_Disorder	-0.68969215	0.400186364	-1.000893832	-0.403968383	0.527853929	0.312526547	1.089098422	-0.553637131	1.106422434	0.414364993	-1.835411045	-0.106945789	0.157633194	1.116580712	0.493336119	-0.909036496	-0.922660325	-0.132537685	-0.126469462	0.005326359
